CUSTOMER_ID,CUSTOMER_NAME_JP,JMB_TIER,COUNTRY_JP,AGE_GROUP,GENDER_JP,JMB_MEMBER_SINCE
201160,渡辺 直樹,一般,日本,40代,男性,2014-06-14
201161,林 直樹,一般,日本,50代以上,男性,2010-03-12
201162,田中 Patricia,一般,オーストラリア,20代,女性,2011-05-02
201163,佐々木 James,クリスタル,タイ,20代,男性,2010-11-07
201164,真理 Johnson,一般,アメリカ,50代以上,女性,2009-06-25
201165,木村 Jennifer,プレミア,日本,20代,女性,2005-03-05
201166,木村 花子,一般,イギリス,20代,女性,2015-07-20
201167,山口 William,クリスタル,日本,20代,男性,2018-04-20
201168,Richard Brown,サファイア,イギリス,20代,男性,2013-12-08
201169,山本 Barbara,一般,タイ,20代,女性,2021-10-06
201170,大輔 Davis,プレミア,イギリス,50代以上,男性,2006-05-07
201171,山口 太郎,サファイア,韓国,20代,男性,2017-07-17
201172,恵子 Williams,クリスタル,イギリス,50代以上,女性,2006-09-14
201173,加藤 翔,クリスタル,日本,40代,男性,2018-04-11
201174,伊藤 一郎,プレミア,日本,40代,男性,2011-05-16
201175,清水 愛,サファイア,日本,50代以上,女性,2016-06-10
201176,高橋 太郎,一般,中国,30代,男性,2015-06-24
201177,Susan Brown,サファイア,オーストラリア,40代,女性,2011-10-13
201178,高橋 大輔,一般,中国,20代,男性,2006-10-21
201179,山本 Robert,プレミア,日本,40代,男性,2014-12-16
201180,林 大輔,プレミア,日本,50代以上,男性,2022-12-09
201181,山田 Elizabeth,一般,中国,50代以上,女性,2007-08-14
201182,伊藤 直樹,一般,タイ,40代,男性,2006-10-02
201183,David Brown,一般,シンガポール,20代,男性,2010-08-25
201184,林 Jennifer,一般,日本,30代,女性,2010-01-06
201185,斎藤 太郎,一般,イギリス,40代,男性,2014-04-10
201186,林 愛,サファイア,日本,30代,女性,2014-01-21
201187,小林 大輔,一般,日本,20代,男性,2012-04-18
201188,田中 Michael,一般,中国,40代,男性,2015-02-23
201189,さくら Brown,一般,シンガポール,40代,女性,2015-01-21
201190,Michael Miller,一般,イギリス,40代,男性,2010-05-01
201191,David Brown,一般,オーストラリア,30代,男性,2019-04-11
201192,山本 Jennifer,一般,日本,50代以上,女性,2016-03-16
201193,井上 拓也,サファイア,アメリカ,30代,男性,2011-10-16
201194,誠 Smith,クリスタル,アメリカ,30代,男性,2017-11-20
201195,佐藤 大輔,一般,日本,50代以上,男性,2017-02-24
201196,太郎 Brown,クリスタル,アメリカ,20代,男性,2008-01-25
201197,渡辺 亮,プレミア,イギリス,30代,男性,2005-01-26
201198,林 John,一般,オーストラリア,30代,男性,2009-08-25
201199,明日香 Miller,クリスタル,オーストラリア,30代,女性,2012-01-18
201200,愛 Smith,一般,アメリカ,20代,女性,2022-05-04
201201,渡辺 花子,ダイヤ,日本,50代以上,女性,2017-03-12
201202,中村 Jennifer,一般,中国,20代,女性,2020-03-04
201203,高橋 誠,プレミア,日本,40代,男性,2008-06-03
201204,清水 大輔,一般,日本,40代,男性,2010-11-14
201205,誠 Johnson,クリスタル,オーストラリア,20代,男性,2013-08-22
201206,小林 陽子,ダイヤ,イギリス,30代,女性,2009-06-05
201207,松本 Barbara,プレミア,オーストラリア,50代以上,女性,2013-03-03
201208,渡辺 明日香,クリスタル,イギリス,40代,女性,2020-07-16
201209,清水 Mary,一般,日本,30代,女性,2017-07-18
201210,林 Barbara,一般,シンガポール,30代,女性,2017-02-19
201211,木村 恵子,プレミア,タイ,40代,女性,2005-04-28
201212,山田 William,一般,日本,20代,男性,2016-06-28
201213,加藤 Robert,一般,日本,50代以上,男性,2012-04-27
201214,鈴木 大輔,一般,日本,30代,男性,2017-12-01
201215,山田 美咲,プレミア,タイ,20代,女性,2020-10-28
201216,田中 大輔,サファイア,日本,30代,男性,2007-01-19
201217,渡辺 明日香,一般,アメリカ,40代,女性,2020-07-24
201218,松本 花子,プレミア,日本,20代,女性,2006-10-25
201219,木村 拓也,クリスタル,日本,50代以上,男性,2019-09-23
201220,斎藤 Susan,一般,日本,50代以上,女性,2010-05-03
201221,渡辺 由美,一般,日本,30代,女性,2017-03-27
201222,Robert Miller,クリスタル,シンガポール,50代以上,男性,2017-03-02
201223,Linda Smith,クリスタル,イギリス,20代,女性,2007-06-20
201224,田中 恵子,サファイア,日本,20代,女性,2007-04-20
201225,誠 Jones,一般,イギリス,20代,男性,2012-05-03
201226,斎藤 William,ダイヤ,日本,20代,男性,2014-01-12
201227,佐々木 Susan,クリスタル,日本,50代以上,女性,2016-03-23
201228,吉田 James,一般,タイ,30代,男性,2005-10-26
201229,井上 美咲,サファイア,日本,50代以上,女性,2007-11-03
201230,山本 大輔,一般,イギリス,40代,男性,2019-03-11
201231,山田 Linda,一般,日本,50代以上,女性,2012-04-20
201232,渡辺 William,一般,日本,30代,男性,2014-09-28
201233,井上 翔,クリスタル,アメリカ,40代,男性,2010-02-09
201234,山田 陽子,サファイア,日本,50代以上,女性,2013-08-09
201235,さくら Smith,一般,アメリカ,50代以上,女性,2006-06-28
201236,佐々木 Linda,一般,オーストラリア,30代,女性,2019-06-17
201237,山田 陽子,一般,中国,50代以上,女性,2013-11-02
201238,亮 Brown,サファイア,アメリカ,20代,男性,2014-07-06
201239,陽子 Davis,クリスタル,イギリス,50代以上,女性,2007-06-15
201240,Elizabeth Smith,プレミア,アメリカ,20代,女性,2017-07-07
201241,吉田 陽子,クリスタル,日本,50代以上,女性,2011-12-24
201242,高橋 真理,ダイヤ,アメリカ,30代,女性,2020-03-21
201243,吉田 一郎,一般,韓国,20代,男性,2016-07-16
201244,鈴木 雄太,ダイヤ,オーストラリア,50代以上,男性,2013-05-21
201245,佐藤 大輔,クリスタル,日本,20代,男性,2014-12-15
201246,木村 由美,一般,中国,30代,女性,2006-02-14
201247,綾 Jones,サファイア,イギリス,50代以上,女性,2020-08-18
201248,James Williams,一般,オーストラリア,50代以上,男性,2005-09-26
201249,佐藤 大輔,一般,日本,40代,男性,2005-03-15
201250,井上 John,一般,日本,50代以上,男性,2013-09-24
201251,松本 大輔,一般,中国,20代,男性,2006-04-24
201252,山口 拓也,クリスタル,韓国,40代,男性,2011-04-22
201253,山田 Michael,クリスタル,日本,40代,男性,2021-02-23
201254,Elizabeth Smith,一般,シンガポール,40代,女性,2022-07-17
201255,高橋 明日香,一般,アメリカ,30代,女性,2022-10-06
201256,佐々木 綾,一般,オーストラリア,50代以上,女性,2014-12-20
201257,佐藤 翔,一般,日本,50代以上,男性,2008-08-24
201258,Robert Smith,一般,アメリカ,50代以上,男性,2011-04-25
201259,林 Jennifer,サファイア,日本,50代以上,女性,2008-06-26
201260,山口 Jennifer,一般,日本,30代,女性,2021-05-09
201261,加藤 Linda,サファイア,中国,50代以上,女性,2006-01-01
201262,Michael Garcia,クリスタル,オーストラリア,50代以上,男性,2012-09-13
201263,清水 David,プレミア,オーストラリア,50代以上,男性,2009-11-13
201264,佐々木 John,サファイア,シンガポール,30代,男性,2008-12-26
201265,木村 翔,一般,中国,50代以上,男性,2013-09-06
201266,山本 陽子,ダイヤ,日本,20代,女性,2023-03-01
201267,斎藤 David,一般,日本,30代,男性,2019-11-21
201268,伊藤 恵子,一般,中国,40代,女性,2011-09-27
201269,David Brown,一般,オーストラリア,40代,男性,2007-03-21
201270,翔 Smith,一般,アメリカ,20代,男性,2008-03-10
201271,伊藤 陽子,一般,日本,40代,女性,2011-07-04
201272,花子 Garcia,プレミア,シンガポール,20代,女性,2011-11-14
201273,吉田 Elizabeth,サファイア,イギリス,40代,女性,2005-03-22
201274,高橋 John,一般,日本,20代,男性,2010-09-24
201275,高橋 由美,ダイヤ,韓国,20代,女性,2021-09-25
201276,山本 Michael,一般,日本,20代,男性,2015-03-08
201277,大輔 Brown,クリスタル,オーストラリア,30代,男性,2007-06-23
201278,松本 Barbara,一般,日本,50代以上,女性,2011-05-06
201279,直樹 Johnson,プレミア,シンガポール,40代,男性,2010-04-24
201280,山口 Elizabeth,一般,日本,40代,女性,2015-10-04
201281,山口 由美,クリスタル,韓国,20代,女性,2019-03-02
201282,斎藤 Linda,一般,日本,40代,女性,2017-01-04
201283,John Garcia,一般,シンガポール,40代,男性,2012-02-07
201284,山田 さくら,クリスタル,イギリス,20代,女性,2015-12-01
201285,山本 Elizabeth,一般,韓国,30代,女性,2022-02-13
201286,清水 由美,サファイア,シンガポール,40代,女性,2007-10-21
201287,Linda Johnson,一般,オーストラリア,30代,女性,2011-01-26
201288,井上 美咲,一般,日本,20代,女性,2019-03-20
201289,斎藤 Jennifer,一般,日本,40代,女性,2005-11-26
201290,松本 誠,一般,日本,50代以上,男性,2006-09-17
201291,吉田 太郎,一般,日本,50代以上,男性,2014-05-11
201292,佐々木 陽子,一般,シンガポール,50代以上,女性,2006-07-10
201293,井上 愛,クリスタル,オーストラリア,20代,女性,2005-04-02
201294,渡辺 翔,一般,日本,50代以上,男性,2012-03-03
201295,Michael Brown,一般,アメリカ,20代,男性,2013-01-04
201296,加藤 健太,クリスタル,日本,50代以上,男性,2013-12-06
201297,斎藤 Robert,プレミア,日本,30代,男性,2023-07-21
201298,愛 Johnson,一般,イギリス,50代以上,女性,2013-06-25
201299,中村 陽子,一般,日本,20代,女性,2016-09-27
201300,雄太 Johnson,プレミア,アメリカ,50代以上,男性,2006-04-01
201301,松本 David,一般,日本,40代,男性,2011-10-25
201302,綾 Jones,一般,シンガポール,20代,女性,2009-04-12
201303,松本 Susan,一般,日本,30代,女性,2007-05-14
201304,誠 Johnson,サファイア,アメリカ,20代,男性,2008-04-01
201305,伊藤 真理,一般,日本,50代以上,女性,2016-05-04
201306,山田 James,サファイア,日本,50代以上,男性,2021-06-02
201307,小林 Patricia,ダイヤ,日本,50代以上,女性,2018-04-10
201308,佐々木 拓也,クリスタル,韓国,50代以上,男性,2021-07-04
201309,亮 Smith,サファイア,アメリカ,20代,男性,2006-10-09
201310,佐藤 翔,サファイア,日本,50代以上,男性,2017-07-04
201311,直樹 Brown,サファイア,シンガポール,30代,男性,2016-11-10
201312,花子 Brown,サファイア,アメリカ,50代以上,女性,2014-12-08
201313,吉田 健太,サファイア,日本,50代以上,男性,2009-01-22
201314,山口 Mary,サファイア,日本,40代,女性,2007-03-22
201315,清水 Michael,一般,アメリカ,50代以上,男性,2012-08-04
201316,太郎 Miller,一般,オーストラリア,30代,男性,2009-02-04
201317,Mary Garcia,一般,シンガポール,40代,女性,2022-05-22
201318,小林 Patricia,ダイヤ,アメリカ,40代,女性,2014-12-11
201319,高橋 真理,一般,中国,20代,女性,2009-07-28
201320,大輔 Johnson,一般,オーストラリア,30代,男性,2023-12-23
201321,山田 由美,プレミア,タイ,50代以上,女性,2008-05-21
201322,木村 明日香,一般,日本,40代,女性,2015-07-19
201323,小林 綾,ダイヤ,日本,40代,女性,2008-07-26
201324,斎藤 Patricia,プレミア,日本,20代,女性,2020-11-05
201325,さくら Johnson,一般,オーストラリア,30代,女性,2014-08-10
201326,誠 Garcia,一般,アメリカ,30代,男性,2014-10-04
201327,井上 誠,一般,日本,20代,男性,2006-05-05
201328,加藤 Susan,一般,中国,30代,女性,2007-12-09
201329,雄太 Brown,一般,シンガポール,20代,男性,2014-04-02
201330,山田 恵子,一般,イギリス,50代以上,女性,2018-07-04
201331,加藤 綾,一般,日本,40代,女性,2023-03-22
201332,小林 大輔,一般,日本,40代,男性,2014-02-10
201333,林 明日香,一般,日本,50代以上,女性,2008-03-17
201334,Mary Williams,一般,オーストラリア,50代以上,女性,2019-07-14
201335,田中 花子,一般,イギリス,30代,女性,2014-04-19
201336,渡辺 綾,一般,日本,50代以上,女性,2009-07-22
201337,松本 Richard,一般,アメリカ,20代,男性,2006-05-27
201338,吉田 翔,クリスタル,オーストラリア,50代以上,男性,2015-01-04
201339,雄太 Williams,一般,イギリス,50代以上,男性,2009-04-22
201340,加藤 誠,一般,タイ,20代,男性,2020-10-23
201341,高橋 健太,サファイア,日本,20代,男性,2021-02-08
201342,高橋 William,一般,日本,50代以上,男性,2017-01-04
201343,佐々木 Barbara,一般,日本,40代,女性,2019-11-20
201344,山口 大輔,ダイヤ,中国,30代,男性,2012-03-17
201345,井上 William,クリスタル,日本,20代,男性,2023-08-12
201346,佐々木 Jennifer,一般,タイ,50代以上,女性,2018-07-05
201347,加藤 Robert,一般,日本,20代,男性,2023-05-02
201348,鈴木 Patricia,一般,日本,50代以上,女性,2013-01-06
201349,木村 Susan,クリスタル,日本,50代以上,女性,2021-02-06
201350,山田 John,一般,アメリカ,30代,男性,2013-11-10
201351,佐藤 Barbara,一般,日本,30代,女性,2023-12-17
201352,渡辺 Mary,一般,韓国,40代,女性,2023-10-27
201353,佐藤 美咲,一般,日本,30代,女性,2012-02-22
201354,井上 William,一般,日本,30代,男性,2008-03-24
201355,Linda Jones,プレミア,アメリカ,40代,女性,2008-01-28
201356,松本 Michael,一般,韓国,20代,男性,2010-06-04
201357,佐々木 さくら,一般,中国,30代,女性,2011-05-16
201358,綾 Johnson,サファイア,イギリス,30代,女性,2018-09-26
201359,佐藤 太郎,一般,中国,20代,男性,2011-01-26
201360,田中 Michael,一般,イギリス,20代,男性,2015-03-22
201361,山本 由美,一般,韓国,40代,女性,2016-10-18
201362,健太 Garcia,一般,シンガポール,50代以上,男性,2007-10-03
201363,Richard Garcia,プレミア,オーストラリア,50代以上,男性,2012-01-20
201364,田中 恵子,一般,オーストラリア,40代,女性,2017-12-12
201365,拓也 Davis,プレミア,オーストラリア,30代,男性,2021-10-17
201366,佐々木 美咲,一般,シンガポール,20代,女性,2023-08-09
201367,鈴木 John,クリスタル,日本,40代,男性,2006-03-07
201368,美咲 Jones,一般,イギリス,20代,女性,2016-02-14
201369,林 William,クリスタル,日本,20代,男性,2008-01-16
201370,Michael Smith,一般,シンガポール,30代,男性,2005-01-01
201371,林 David,一般,中国,20代,男性,2022-08-02
201372,Jennifer Jones,一般,イギリス,50代以上,女性,2022-03-04
201373,高橋 Patricia,サファイア,日本,50代以上,女性,2006-04-08
201374,斎藤 太郎,一般,日本,20代,男性,2005-12-08
201375,佐藤 一郎,一般,日本,40代,男性,2006-06-12
201376,加藤 大輔,クリスタル,韓国,20代,男性,2007-02-09
201377,井上 Michael,サファイア,オーストラリア,40代,男性,2016-09-10
201378,木村 直樹,一般,日本,20代,男性,2006-06-14
201379,小林 陽子,一般,日本,30代,女性,2014-12-18
201380,高橋 Michael,一般,タイ,30代,男性,2006-04-23
201381,Elizabeth Smith,ダイヤ,アメリカ,20代,女性,2013-05-19
201382,加藤 陽子,クリスタル,日本,50代以上,女性,2020-01-28
201383,佐々木 Elizabeth,サファイア,日本,50代以上,女性,2010-11-14
201384,誠 Johnson,一般,アメリカ,40代,男性,2005-10-25
